Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer First Name,Customer Last Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Product Info,Unit Price,Quantity,Total Price,Discount,Total After Discount
US-2016-116365,03/01/2016,08/01/2016,Standard Class,CA-12310,Christine,Abelman,Corporate,United States,Cincinnati,Ohio,45231,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,,18.8,2,37.6,0.2,30.08
US-2016-116365,03/01/2016,08/01/2016,Standard Class,CA-12310,Christine,Abelman,Corporate,United States,Cincinnati,Ohio,45231,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,,69,3,207,0.2,165.6
US-2016-116365,03/01/2016,08/01/2016,Standard Class,CA-12310,Christine,Abelman,Corporate,United States,Cincinnati,Ohio,45231,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,,45.24,5,226.2,0.2,180.96
CA-2017-162936,18/08/2017,22/08/2017,Standard Class,CM-12160,Charles,McCrossin,Consumer,United States,Brownsville,Texas,78521,East,TEC-AC-10003614,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc,10/Pack,11.59,2,23.18,0,23.18
CA-2014-151946,04/06/2014,09/06/2014,Standard Class,BT-11440,Bobby,Trafton,Consumer,United States,Littleton,Colorado,80122,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",,28.48,2,56.96,0,56.96
CA-2014-151946,04/06/2014,09/06/2014,Standard Class,BT-11440,Bobby,Trafton,Consumer,United States,Littleton,Colorado,80122,East,OFF-AP-10001626,Office Supplies,Appliances,Commercial WindTunnel Clean Air Upright Vacuum,"Replacement Belts, Filtration Bags",3.89,4,15.56,0,15.56
CA-2014-151946,04/06/2014,09/06/2014,Standard Class,BT-11440,Bobby,Trafton,Consumer,United States,Littleton,Colorado,80122,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,,220.98,2,441.96,0.2,353.568
CA-2014-151946,04/06/2014,09/06/2014,Standard Class,BT-11440,Bobby,Trafton,Consumer,United States,Littleton,Colorado,80122,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,,6.98,2,13.96,0,13.96
CA-2017-123624,13/11/2017,17/11/2017,Second Class,SE-20110,Sanjit,Engle,Consumer,United States,New York City,New York,10009,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,,16.59,5,82.95,0,82.95
CA-2016-146437,28/01/2016,01/02/2016,Second Class,HG-14965,Henry,Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,,19.84,2,39.68,0,39.68
CA-2016-138233,09/11/2016,14/11/2016,Standard Class,PF-19165,Philip,Fox,Consumer,United States,Bloomington,Illinois,61701,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,,159.99,3,479.97,0,479.97
CA-2016-165918,10/09/2016,14/09/2016,Standard Class,BD-11770,Bryan,Davis,Consumer,United States,Houston,Texas,77070,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,,3.69,2,7.38,0,7.38
CA-2016-165918,10/09/2016,14/09/2016,Standard Class,BD-11770,Bryan,Davis,Consumer,United States,Houston,Texas,77070,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,,5.94,3,17.82,0.2,14.256
CA-2016-165918,10/09/2016,14/09/2016,Standard Class,BD-11770,Bryan,Davis,Consumer,United States,Houston,Texas,77070,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,,40.99,2,81.98,0,81.98
CA-2016-165918,10/09/2016,14/09/2016,Standard Class,BD-11770,Bryan,Davis,Consumer,United States,Houston,Texas,77070,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,,16.51,3,49.53,0.2,39.624
CA-2017-117513,03/03/2017,08/03/2017,Standard Class,BT-11395,Bill,Tyler,Corporate,United States,Detroit,Michigan,48227,West,FUR-TA-10001520,Furniture,Tables,Lesro Sheffield Collection Coffee Table,"End Table, Center Table, Corner Table",71.37,7,499.59,0.2,399.672
CA-2017-132437,08/09/2017,13/09/2017,Second Class,EM-14095,Eudokia,Martin,Corporate,United States,Los Angeles,California,90036,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,,16.28,4,65.12,0,65.12
US-2017-119319,06/11/2017,09/11/2017,Second Class,LC-17050,Liz,Carlisle,Consumer,United States,Mission Viejo,California,92691,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock",Black,15.28,5,76.4,0.6,30.56
CA-2017-104318,13/05/2017,18/05/2017,Standard Class,FH-14275,Frank,Hawley,Corporate,United States,La Porte,Indiana,46350,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,,12.98,2,25.96,0.2,20.768
US-2016-114230,27/11/2016,01/12/2016,Standard Class,CM-12235,Chris,McAfee,Consumer,United States,Carrollton,Texas,75007,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,,12.44,4,49.76,0.2,39.808
CA-2015-136147,13/11/2015,18/11/2015,Standard Class,FM-14380,Fred,McMath,Consumer,United States,Aurora,Colorado,80013,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,,67.28,6,403.68,0.7,121.104
CA-2015-136147,13/11/2015,18/11/2015,Standard Class,FM-14380,Fred,McMath,Consumer,United States,Aurora,Colorado,80013,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,,27.99,5,139.95,0.2,111.96
CA-2015-156118,08/12/2015,12/12/2015,Standard Class,HG-14965,Henry,Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,,6.54,3,19.62,0.2,15.696
CA-2015-164084,07/09/2015,12/09/2015,Standard Class,AG-10525,Andy,Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,,23.42,3,70.26,0,70.26
CA-2015-164084,07/09/2015,12/09/2015,Standard Class,AG-10525,Andy,Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,,18,5,90,0,90
CA-2015-164084,07/09/2015,12/09/2015,Standard Class,AG-10525,Andy,Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,East,OFF-BI-10000605,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,"9 1/2"" x 11"", Executive Red",3.81,2,7.62,0.2,6.096
CA-2015-164084,07/09/2015,12/09/2015,Standard Class,AG-10525,Andy,Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,,400.98,2,801.96,0.4,481.176
CA-2015-164084,07/09/2015,12/09/2015,Standard Class,AG-10525,Andy,Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,,1.81,4,7.24,0,7.24
CA-2016-107783,28/07/2016,29/07/2016,First Class,OT-18730,Olvera,Toch,Consumer,United States,Los Angeles,California,90045,East,FUR-BO-10004409,Furniture,Bookcases,Safco Value Mate Series Steel Bookcases,"Baked Enamel Finish on Steel, Gray",70.98,5,354.9,0.5,177.45
CA-2016-107783,28/07/2016,29/07/2016,First Class,OT-18730,Olvera,Toch,Consumer,United States,Los Angeles,California,90045,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,,760.98,6,4565.88,0.7,1369.764
CA-2016-107783,28/07/2016,29/07/2016,First Class,OT-18730,Olvera,Toch,Consumer,United States,Los Angeles,California,90045,East,OFF-AP-10004052,Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs,2/Pk,3.95,3,11.85,0.2,9.48
CA-2017-159793,25/08/2017,29/08/2017,Standard Class,SV-20365,Seth,Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,,130.98,2,261.96,0.5,130.98
CA-2014-160094,30/04/2014,02/05/2014,First Class,JM-16195,Justin,MacKendrick,Consumer,United States,Los Angeles,California,90004,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,,34.99,5,174.95,0,174.95
CA-2014-160094,30/04/2014,02/05/2014,First Class,JM-16195,Justin,MacKendrick,Consumer,United States,Los Angeles,California,90004,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,,165.2,5,826,0,826
CA-2017-151281,27/04/2017,02/05/2017,Standard Class,HM-14980,Henry,MacAllister,Consumer,United States,New York City,New York,10009,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,,19.94,7,139.58,0,139.58
CA-2017-118346,23/07/2017,24/07/2017,First Class,PO-19180,Philisse,Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,,79.99,5,399.95,0,399.95
CA-2014-129819,13/12/2014,15/12/2014,Second Class,KC-16675,Kimberly,Carter,Corporate,United States,Seattle,Washington,98105,South,OFF-BI-10004970,Office Supplies,Binders,ACCOHIDE 3-Ring Binder,"Blue, 1""",4.13,3,12.39,0,12.39
US-2017-148551,12/01/2017,16/01/2017,Standard Class,DB-13120,David,Bremer,Corporate,United States,Santa Clara,California,95051,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,,760.98,5,3804.9,0.8,760.98
CA-2017-147767,02/12/2017,02/12/2017,Same Day,SV-20935,Susan,Vittorini,Consumer,United States,New York City,New York,10009,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,,37.7,6,226.2,0.7,67.86
CA-2015-108259,08/11/2015,15/11/2015,Standard Class,NS-18640,Noel,Staavos,Corporate,United States,Chicago,Illinois,60610,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,,3.58,11,39.38,0.2,31.504
CA-2015-108259,08/11/2015,15/11/2015,Standard Class,NS-18640,Noel,Staavos,Corporate,United States,Chicago,Illinois,60610,South,OFF-LA-10002945,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters,"1 1/8 x 3 1/2, White",6.3,1,6.3,0.2,5.04
CA-2015-108259,08/11/2015,15/11/2015,Standard Class,NS-18640,Noel,Staavos,Corporate,United States,Chicago,Illinois,60610,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,,18.99,7,132.93,0.7,39.879
CA-2015-108259,08/11/2015,15/11/2015,Standard Class,NS-18640,Noel,Staavos,Corporate,United States,Chicago,Illinois,60610,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,,5.89,1,5.89,0.2,4.712
CA-2016-113341,25/11/2016,29/11/2016,Standard Class,MH-17455,Mark,Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,West,FUR-CH-10004698,Furniture,Chairs,Padded Folding Chairs,"Black, 4/Carton",80.98,3,242.94,0.2,194.352
US-2015-131842,05/12/2015,08/12/2015,First Class,RR-19525,Rick,Reed,Corporate,United States,Lowell,Massachusetts,1852,South,FUR-CH-10004477,Furniture,Chairs,Global Push Button Manager's Chair,Indigo,60.89,2,121.78,0.2,97.424
CA-2016-164574,29/07/2016,03/08/2016,Standard Class,RH-19555,Ritsa,Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,,176.19,5,880.95,0.2,704.76
CA-2016-164574,29/07/2016,03/08/2016,Standard Class,RH-19555,Ritsa,Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-BI-10002429,Office Supplies,Binders,Premier Elliptical Ring Binder,Black,30.44,3,91.32,0.7,27.396
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,,1.14,5,5.7,0,5.7
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,,4.73,3,14.19,0,14.19
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,,3.65,2,7.3,0,7.3
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,,99.99,2,199.98,0,199.98
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,,36.24,4,144.96,0,144.96
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,,59,2,118,0,118
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,,48.94,1,48.94,0,48.94
CA-2014-142769,13/09/2014,13/09/2014,Same Day,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,West,OFF-AP-10004785,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner,Medium Room,11.33,2,22.66,0,22.66
CA-2016-168361,21/06/2016,25/06/2016,Standard Class,KB-16600,Ken,Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,,4.18,1,4.18,0.8,0.836
CA-2016-153185,03/09/2016,08/09/2016,Standard Class,MH-17620,Matt,Hagelstein,Corporate,United States,San Francisco,California,94110,East,OFF-PA-10002246,Office Supplies,Paper,Wirebound Four 2-3/4 x 5 Forms per Page,400 Sets per Book,6.45,6,38.7,0.2,30.96
CA-2017-124765,25/11/2017,30/11/2017,Standard Class,HZ-14950,Henia,Zydlo,Consumer,United States,Columbus,Ohio,43229,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,,180.98,5,904.9,0.2,723.92
CA-2015-131856,12/05/2015,17/05/2015,Standard Class,JG-15160,James,Galang,Consumer,United States,Los Angeles,California,90049,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,,13.73,4,54.92,0.6,21.968
CA-2015-131856,12/05/2015,17/05/2015,Standard Class,JG-15160,James,Galang,Consumer,United States,Los Angeles,California,90049,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,,128.99,6,773.94,0.2,619.152
CA-2015-131856,12/05/2015,17/05/2015,Standard Class,JG-15160,James,Galang,Consumer,United States,Los Angeles,California,90049,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,,22.84,7,159.88,0.2,127.904
CA-2017-126634,30/03/2017,01/04/2017,Second Class,AB-10165,Alan,Barnes,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,,18.84,5,94.2,0,94.2
CA-2016-118500,17/11/2016,18/11/2016,First Class,HJ-14875,Heather,Jas,Home Office,United States,Jacksonville,Florida,32216,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,,9.9,5,49.5,0,49.5
CA-2016-163951,30/12/2016,02/01/2017,First Class,CJ-11875,Carl,Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004269,Office Supplies,Art,Newell 31,,4.13,5,20.65,0.2,16.52
CA-2016-149916,22/12/2016,24/12/2016,Second Class,ED-13885,Emily,Ducich,Home Office,United States,San Diego,California,92037,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,,17.3,4,69.2,0.2,55.36
CA-2016-149916,22/12/2016,24/12/2016,Second Class,ED-13885,Emily,Ducich,Home Office,United States,San Diego,California,92037,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,,14.45,1,14.45,0.2,11.56
CA-2015-158918,20/12/2015,25/12/2015,Second Class,AI-10855,Arianne,Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,,4.28,4,17.12,0,17.12
US-2014-159611,27/12/2014,01/01/2015,Second Class,KB-16315,Karl,Braun,Consumer,United States,Minneapolis,Minnesota,55407,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",,75.98,3,227.94,0.2,182.352
US-2014-159611,27/12/2014,01/01/2015,Second Class,KB-16315,Karl,Braun,Consumer,United States,Minneapolis,Minnesota,55407,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,,73.85,2,147.7,0.2,118.16
CA-2017-163265,16/02/2017,21/02/2017,Standard Class,JS-16030,Joy,Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-FA-10004854,Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips in Organizer Box,800/Box,11.48,2,22.96,0.2,18.368
CA-2017-163265,16/02/2017,21/02/2017,Standard Class,JS-16030,Joy,Smith,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,,285.98,3,857.94,0.3,600.558
CA-2017-163265,16/02/2017,21/02/2017,Standard Class,JS-16030,Joy,Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000642,Office Supplies,Storage,Tennsco Lockers,Gray,20.98,3,62.94,0.2,50.352
CA-2017-163265,16/02/2017,21/02/2017,Standard Class,JS-16030,Joy,Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,,5.84,6,35.04,0.2,28.032
CA-2017-163265,16/02/2017,21/02/2017,Standard Class,JS-16030,Joy,Smith,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",,19.23,1,19.23,0.6,7.692
CA-2017-141705,24/10/2017,26/10/2017,First Class,PO-18850,Patrick,O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,,147.83,5,739.15,0.3,517.405
CA-2016-112739,02/09/2016,07/09/2016,Second Class,RD-19810,Ross,DeVincentis,Home Office,United States,Los Angeles,California,90045,Central,OFF-BI-10001132,Office Supplies,Binders,Acco PRESSTEX Data Binder with Storage Hooks,"Dark Blue, 9 1/2"" X 11""",5.38,8,43.04,0.8,8.608
CA-2016-112739,02/09/2016,07/09/2016,Second Class,RD-19810,Ross,DeVincentis,Home Office,United States,Los Angeles,California,90045,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,,39.89,5,199.45,0.2,159.56
CA-2016-143805,01/12/2016,03/12/2016,Second Class,JD-15895,Jonathan,Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,,300.65,7,2104.55,0,2104.55
CA-2016-143805,01/12/2016,03/12/2016,Second Class,JD-15895,Jonathan,Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,,8.14,5,40.7,0,40.7
CA-2014-133634,05/11/2014,10/11/2014,Standard Class,SR-20740,Steven,Roelle,Home Office,United States,New York City,New York,10024,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,,15.93,3,47.79,0,47.79
CA-2017-101665,25/11/2017,01/12/2017,Standard Class,TZ-21580,Tracy,Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,,2.58,2,5.16,0,5.16
CA-2016-155446,16/12/2016,23/12/2016,Standard Class,TN-21040,Tanja,Norvell,Home Office,United States,Phoenix,Arizona,85023,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,,3.03,7,21.21,0,21.21
CA-2017-137323,14/11/2017,18/11/2017,Second Class,PW-19030,Pauline,Webber,Corporate,United States,Richmond,Kentucky,40475,East,OFF-ST-10003996,Office Supplies,Storage,Letter/Legal File Tote with Clear Snap-On Lid,Black Granite,16.06,6,96.36,0,96.36
CA-2016-144015,26/06/2016,26/06/2016,Same Day,AH-10075,Adam,Hart,Corporate,United States,New York City,New York,10011,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,,115.86,2,231.72,0,231.72
CA-2016-144015,26/06/2016,26/06/2016,Same Day,AH-10075,Adam,Hart,Corporate,United States,New York City,New York,10011,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,,3.58,5,17.9,0,17.9
CA-2016-144015,26/06/2016,26/06/2016,Same Day,AH-10075,Adam,Hart,Corporate,United States,New York City,New York,10011,West,OFF-PA-10002870,Office Supplies,Paper,Ampad Phone Message Book,"Recycled, 400 Message Capacity, 5 ¾” x 11”",6.24,2,12.48,0,12.48
CA-2014-101427,26/12/2014,30/12/2014,Standard Class,AY-10555,Andy,Yotov,Corporate,United States,Oceanside,California,92054,East,OFF-AR-10002257,Office Supplies,Art,Eldon Spacemaker Box,"Quick-Snap Lid, Clear",3.34,3,10.02,0.2,8.016
CA-2016-136770,14/08/2016,18/08/2016,Standard Class,SP-20650,Stephanie,Phelps,Corporate,United States,San Jose,California,95123,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,,216.58,2,433.16,0.4,259.896
CA-2016-136770,14/08/2016,18/08/2016,Standard Class,SP-20650,Stephanie,Phelps,Corporate,United States,San Jose,California,95123,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,,205.99,2,411.98,0.4,247.188
CA-2016-136770,14/08/2016,18/08/2016,Standard Class,SP-20650,Stephanie,Phelps,Corporate,United States,San Jose,California,95123,East,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,,69.99,5,349.95,0.2,279.96
CA-2016-118311,24/10/2016,28/10/2016,Standard Class,ED-13885,Emily,Ducich,Home Office,United States,San Diego,California,92037,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,,90,5,450,0,450
US-2014-112795,23/08/2014,28/08/2014,Second Class,CR-12625,Corey,Roper,Home Office,United States,Lakewood,New Jersey,8701,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,,6.48,3,19.44,0,19.44
CA-2017-127096,15/09/2017,17/09/2017,Second Class,CS-12400,Christopher,Schild,Home Office,United States,Chicago,Illinois,60623,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,,376.13,1,376.13,0.2,300.904
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas,Seio,Corporate,United States,Hackensack,New Jersey,7601,South,TEC-PH-10001051,Technology,Phones,HTC One,,99.99,3,299.97,0.2,239.976
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas,Seio,Corporate,United States,Hackensack,New Jersey,7601,South,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,,9.74,4,38.96,0.2,31.168
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas,Seio,Corporate,United States,Hackensack,New Jersey,7601,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",,100.8,2,201.6,0.4,120.96
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas,Seio,Corporate,United States,Hackensack,New Jersey,7601,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),,349.99,8,2799.92,0.2,2239.936
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas,Seio,Corporate,United States,Hackensack,New Jersey,7601,South,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,,11.97,8,95.76,0.2,76.608
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas,Seio,Corporate,United States,Hackensack,New Jersey,7601,South,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket,Floor Stand,178.47,1,178.47,0.2,142.776
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas,Seio,Corporate,United States,Hackensack,New Jersey,7601,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,,22.84,5,114.2,0.2,91.36
CA-2015-133494,01/03/2015,05/03/2015,Standard Class,RP-19390,Resi,Pölking,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,,2.22,2,4.44,0.2,3.552
CA-2016-111318,23/07/2016,26/07/2016,First Class,IL-15100,Ivan,Liston,Consumer,United States,San Francisco,California,94122,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,,17.99,8,143.92,0.2,115.136
US-2014-132745,01/10/2014,05/10/2014,Standard Class,NF-18475,Neil,Französisch,Home Office,United States,Rockford,Illinois,61107,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,,4.71,1,4.71,0,4.71
CA-2014-146815,08/09/2014,13/09/2014,Standard Class,PP-18955,Paul,Prost,Home Office,United States,Smyrna,Georgia,30080,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,,95.98,2,191.96,0.1,172.764
CA-2014-146815,08/09/2014,13/09/2014,Standard Class,PP-18955,Paul,Prost,Home Office,United States,Smyrna,Georgia,30080,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,,1.76,2,3.52,0,3.52
CA-2014-119144,16/11/2014,18/11/2014,First Class,JD-16150,Justin,Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,,24.99,4,99.96,0.2,79.968
CA-2014-119144,16/11/2014,18/11/2014,First Class,JD-16150,Justin,Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,West,FUR-BO-10004015,Furniture,Bookcases,Bush Andora Bookcase,Maple/Graphite Gray Finish,119.99,3,359.97,0.15,305.9745
CA-2014-119144,16/11/2014,18/11/2014,First Class,JD-16150,Justin,Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,,114.97,3,344.91,0,344.91
CA-2014-105648,03/03/2014,07/03/2014,Standard Class,EJ-14155,Eva,Jacobs,Consumer,United States,Gulfport,Mississippi,39503,West,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table,Walnut,260.98,3,782.94,0.2,626.352
